unit,X,Z,Y
1926,8,1,5.811141014099121
1927,10,1,6.118097305297852
1928,16,1,6.851184844970703
1929,13,1,5.673323154449463
1930,16,1,6.253829002380371
1931,15,1,6.16120719909668
1932,8,1,5.690359592437744
1933,12,1,6.040254592895508
1934,12,1,6.251904010772705
1935,12,1,5.755742073059082
1936,12,1,5.926926136016846
1937,13,1,6.309918403625488
1938,8,1,6.850126266479492
1939,16,1,6.1633148193359375
1940,16,1,5.973809719085693
1941,11,1,6.620073318481445
1942,13,1,6.198478698730469
1943,12,1,6.214608192443848
1944,11,1,5.590987205505371
1945,12,1,6.1633148193359375
1946,12,1,5.899897575378418
1947,11,1,5.638354778289795
1948,14,1,5.521461009979248
1949,12,1,5.5721540451049805
1950,18,1,6.919683933258057
1951,17,1,6.725033760070801
1952,16,1,5.746203422546387
1953,14,1,6.869014263153076
1954,9,1,5.846438884735107
1955,11,1,5.703782558441162
1956,11,1,5.926926136016846
1957,14,1,6.214608192443848
1958,12,1,5.846438884735107
1959,9,1,5.765191078186035
1960,11,1,5.991464614868164
1961,13,1,6.306275367736816
1962,7,1,5.438079357147217
1963,12,1,6.035481452941895
1964,13,1,6.267200469970703
1965,10,1,6.762729644775391
1966,13,1,6.251904010772705
1967,11,1,5.8141303062438965
1968,13,1,6.762729644775391
1969,8,1,6.253829002380371
1970,17,1,6.751101493835449
1971,12,1,5.755742073059082
1972,18,1,6.722630023956299
1973,16,1,6.774223804473877
1974,14,1,7.2254815101623535
1975,16,1,6.111467361450195
1976,18,1,6.527957916259766
1977,13,1,6.075345993041992
1978,13,1,6.816735744476318
1979,13,1,6.751101493835449
1980,10,1,6.396929740905762
1981,12,1,5.545177459716797
1982,12,1,5.926926136016846
1983,16,1,6.08904504776001
1984,13,1,6.003887176513672
1985,12,1,6.016157150268555
1986,15,1,5.703782558441162
1987,16,1,6.541029930114746
1988,18,1,6.919683933258057
1989,15,0,6.113682270050049
1990,12,0,5.961005210876465
1991,18,0,6.198478698730469
1992,5,0,5.746203422546387
1993,14,1,6.357842445373535
1994,12,1,5.926926136016846
1995,12,1,6.484635353088379
1996,16,1,6.563855648040772
1997,14,1,6.236369609832764
1998,12,1,6.437751770019531
1999,14,1,6.131226539611816
2000,14,1,6.437751770019531
2001,12,1,6.3543701171875
2002,12,1,6.214608192443848
2003,13,1,6.0258660316467285
2004,13,1,6.154858112335205
2005,12,1,6.253829002380371
2006,13,1,6.620073318481445
2007,12,1,6.194405555725098
2008,18,1,6.052089214324951
2009,12,1,6.282266616821289
2010,13,0,6.613384246826172
2011,12,0,5.991464614868164
2012,12,0,5.7683210372924805
2013,17,0,6.406879901885986
2014,11,0,6.333279609680176
2015,12,0,5.783825397491455
2016,13,0,6.7105231285095215
2017,12,0,6.697034358978272
2018,12,0,5.924255847930908
2019,12,0,5.703782558441162
2020,12,1,6.428105354309082
2021,18,1,6.463029384613037
2022,12,1,6.371612071990967
2023,12,1,6.375024795532227
2024,12,1,6.278521537780762
2025,12,1,5.783825397491455
2026,13,1,6.484635353088379
2027,13,1,6.424869060516357
2028,12,1,6.400257587432861
2029,16,1,6.309918403625488
2030,16,1,6.530877590179443
2031,10,1,6.437751770019531
2032,11,1,6.086774826049805
2033,6,1,5.03043794631958
2034,10,1,6.388561248779297
2035,11,1,6.135564804077148
2036,11,1,5.703782558441162
2037,10,1,6.214608192443848
2038,10,1,6.001414775848389
2039,10,1,5.616771221160889
2040,8,1,5.991464614868164
2041,18,1,6.396929740905762
2042,13,1,6.357842445373535
2043,12,1,5.926926136016846
2044,12,1,5.71702766418457
2045,12,1,5.641907215118408
2046,14,1,5.616771221160889
2047,12,1,6.453625202178955
2048,18,1,6.566672325134277
2049,13,1,6.865890979766846
2050,16,1,6.463029384613037
2051,13,1,6.095824718475342
2052,9,1,5.459585666656494
2053,15,1,6.1633148193359375
2054,12,1,5.529428958892822
2055,14,1,6.453625202178955
2056,13,1,5.966146945953369
2057,9,1,6.023447513580322
2058,11,1,5.991464614868164
2059,8,1,5.662960529327393
2060,12,1,5.886104106903076
2061,12,1,6.511745452880859
2062,10,0,5.973809719085693
2063,16,0,6.357842445373535
2064,11,0,5.2364420890808105
2065,5,0,5.652489185333252
2066,9,0,5.926926136016846
2067,17,0,6.646390438079834
2068,17,0,6.324358940124512
2069,18,0,7.474771976470947
2070,12,0,6.543911933898926
2071,10,0,6.192362308502197
2072,12,0,6.232448101043701
2073,12,0,6.706862449645996
2074,7,0,5.616771221160889
2075,12,0,6.396929740905762
2076,13,1,6.357842445373535
2077,14,1,5.438079357147217
2078,11,1,6.228510856628418
2079,12,1,6.406879901885986
2080,12,1,6.70073127746582
2081,10,1,5.652489185333252
2082,16,1,6.973543167114258
2083,14,1,7.399397850036621
2084,16,1,6.756932258605957
2085,14,1,6.62804126739502
2086,15,1,6.620073318481445
2087,12,1,6.082219123840332
2088,12,1,7.008505344390869
2089,17,1,5.673323154449463
2090,12,1,5.8051347732543945
2091,13,1,6.03308629989624
2092,13,1,6.437751770019531
2093,12,1,6.135564804077148
2094,8,1,5.521461009979248
2095,18,1,6.253829002380371
2096,14,1,5.0106353759765625
2097,14,1,5.991464614868164
2098,18,1,5.953243255615234
2099,15,1,6.357842445373535
2100,18,1,6.287858486175537
2101,17,1,6.685861110687256
2102,17,1,6.214608192443848
2103,13,1,6.795705795288086
2104,14,1,6.437751770019531
2105,14,1,5.777652263641357
2106,12,1,6.357842445373535
2107,12,1,6.056784152984619
2108,10,1,5.48479700088501
2109,17,1,6.630683422088623
2110,16,1,7.590346813201904
2111,12,1,6.543911933898926
2112,16,1,6.196444034576416
2113,16,1,6.336825847625732
2114,10,1,5.828945636749268
2115,13,1,5.697093486785889
2116,13,1,5.730099678039551
2117,13,1,7.0003342628479
2118,11,1,6.023447513580322
2119,12,1,6.406879901885986
2120,12,1,6.214608192443848
2121,15,1,6.3784260749816895
2122,13,1,6.437751770019531
2123,10,1,5.966146945953369
2124,14,1,6.093569755554199
2125,13,1,6.561030864715576
2126,16,1,6.656726360321045
2127,12,1,6.234410762786865
2128,17,1,6.091310024261475
2129,13,1,5.991464614868164
2130,18,1,7.150701522827148
2131,12,1,6.003887176513672
2132,12,1,6.511745452880859
2133,10,1,5.63478946685791
2134,10,1,5.857933044433594
2135,18,1,7.602401256561279
2136,16,1,6.6450910568237305
2137,16,1,6.763885021209717
2138,15,1,6.779922008514404
2139,12,1,6.309918403625488
2140,14,1,6.413458824157715
2141,13,1,6.357842445373535
2142,12,1,4.9972124099731445
2143,16,1,6.714170455932617
2144,14,1,6.551080226898193
2145,18,1,6.620073318481445
2146,17,1,6.551080226898193
2147,18,1,6.539586067199707
2148,11,1,5.730099678039551
2149,17,1,6.762729644775391
2150,14,1,6.541029930114746
2151,11,1,6.684611797332764
2152,14,1,6.511745452880859
2153,14,1,6.244166851043701
2154,16,1,6.56807804107666
2155,13,1,6.739336490631104
2156,14,1,6.785587787628174
2157,14,1,6.541029930114746
2158,12,1,6.74641227722168
2159,12,1,6.603943824768066
2160,14,1,6.175867080688477
2161,16,1,6.678342342376709
2162,13,1,6.361302375793457
2163,12,1,6.767343044281006
2164,16,1,6.357842445373535
2165,17,1,7.233455181121826
2166,14,1,7.379631996154785
2167,12,1,6.514712810516357
2168,18,1,6.135564804077148
2169,12,1,6.496775150299072
2170,12,1,6.739336490631104
2171,12,1,6.48768424987793
2172,15,1,7.090076923370361
2173,13,1,6.646390438079834
2174,12,1,5.521461009979248
2175,12,1,5.837730407714844
2176,12,1,7.656810283660889
2177,18,1,6.936342716217041
2178,12,1,6.569481372833252
2179,10,1,6.388561248779297
2180,15,1,6.725033760070801
2181,15,1,5.991464614868164
2182,14,1,6.580639362335205
2183,12,1,5.1179938316345215
2184,14,1,6.146329402923584
2185,18,1,6.466144561767578
2186,13,1,6.396929740905762
2187,12,1,5.991464614868164
2188,13,1,6.907755374908447
2189,14,1,6.50128984451294
2190,16,1,6.3153581619262695
2191,14,1,6.665683746337891
2192,15,1,6.502789974212647
2193,10,1,5.703782558441162
2194,16,1,6.546785354614258
2195,14,1,6.082219123840332
2196,13,1,6.5294189453125
2197,14,1,6.0258660316467285
2198,12,1,6.621405601501465
2199,13,1,5.442417621612549
2200,16,1,6.224558353424072
2201,16,1,6.396929740905762
2202,18,1,7.177018642425537
2203,18,1,6.964135646820068
2204,15,1,6.440946578979492
2205,16,1,6.956545352935791
2206,18,1,6.890609264373779
2207,18,1,7.156176567077637
2208,12,1,6.706862449645996
2209,17,1,6.214608192443848
2210,12,1,6.579251289367676
2211,12,1,6.287858486175537
2212,17,1,6.84375
2213,11,1,5.703782558441162
2214,11,1,6.660574913024902
2215,8,1,6.476972579956055
2216,18,1,6.903747081756592
2217,17,1,6.366470336914063
2218,16,1,5.442417621612549
2219,16,1,6.289715766906738
2220,15,1,6.442540168762207
2221,12,1,6.513230323791504
2222,16,1,5.442417621612549
2223,18,1,6.573680400848389
2224,13,1,5.655992031097412
2225,15,1,6.214608192443848
2226,16,1,5.7430033683776855
2227,11,1,5.2983174324035645
2228,16,1,7.008505344390869
2229,12,1,6.368186950683594
2230,16,1,6.001414775848389
2231,13,1,6.426488399505615
2232,16,1,5.624017715454102
2233,17,1,6.869014263153076
2234,15,1,6.539586067199707
2235,12,1,6.333279609680176
2236,8,1,7.19743537902832
2237,14,1,6.511745452880859
2238,16,1,6.752270221710205
2239,16,1,5.560681819915772
2240,15,1,6.3543701171875
2241,13,1,6.439350605010986
2242,12,1,7.274479389190674
2243,14,1,5.817111015319824
2244,12,1,6.357842445373535
2245,13,1,6.173786163330078
2246,15,1,5.521461009979248
2247,11,1,6.171700477600098
2248,15,1,6.945051193237305
2249,18,1,6.993933200836182
2250,18,1,6.135564804077148
2251,12,1,6.437751770019531
2252,16,1,6.705638885498047
2253,14,1,5.888877868652344
2254,12,1,5.7683210372924805
2255,16,1,5.849324703216553
2256,12,0,6.758094310760498
2257,10,0,5.641907215118408
2258,12,0,6.5496506690979
2259,12,0,6.421622276306152
2260,11,0,6.070737838745117
2261,16,1,6.280395984649658
2262,16,1,6.437751770019531
2263,18,1,6.357842445373535
2264,12,1,6.736967086791992
2265,16,1,6.001414775848389
2266,15,1,6.3153581619262695
2267,18,1,6.921658039093018
2268,16,1,5.783825397491455
2269,15,1,6.647688388824463
2270,14,1,6.551080226898193
2271,17,1,6.306275367736816
2272,16,1,6.437751770019531
2273,16,1,6.814542770385742
2274,12,1,6.613384246826172
2275,12,1,6.513230323791504
2276,16,0,6.705638885498047
2277,15,1,6.646390438079834
2278,15,1,6.588926315307617
2279,12,1,6.50128984451294
2280,14,1,6.533788681030273
2281,14,1,6.32793664932251
2282,16,1,6.214608192443848
2283,14,1,6.507277488708496
2284,12,1,6.869014263153076
2285,16,1,6.587550163269043
2286,16,1,6.869014263153076
2287,17,1,6.421622276306152
2288,13,1,7.050989627838135
2289,13,1,6.514712810516357
2290,12,1,6.0450053215026855
2291,12,1,6.968850612640381
2292,18,1,7.069023609161377
2293,15,1,6.747586727142334
2294,12,1,6.413458824157715
2295,18,1,6.047372341156006
2296,12,1,7.090076923370361
2297,14,1,6.936342716217041
2298,14,1,6.309918403625488
2299,15,1,6.685861110687256
2300,12,1,6.297109127044678
2301,9,1,5.857933044433594
2302,14,1,6.620073318481445
2303,14,1,6.10924768447876
2304,14,1,6.396929740905762
2305,12,1,6.751101493835449
2306,14,1,6.590301036834717
2307,12,1,6.541029930114746
2308,10,1,6.932447910308838
2309,14,1,7.050989627838135
2310,16,1,6.890609264373779
2311,15,1,6.588926315307617
2312,14,1,6.282266616821289
2313,12,1,6.2766432762146
2314,13,1,5.666426658630371
2315,17,1,5.746203422546387
2316,13,1,6.001414775848389
2317,18,1,7.003065586090088
2318,12,1,6.492239952087402
2319,12,1,6.070737838745117
2320,17,1,5.991464614868164
2321,15,1,5.5721540451049805
2322,13,1,5.991464614868164
2323,16,1,6.357842445373535
2324,12,1,6.070737838745117
2325,17,1,6.152732849121094
2326,17,1,5.541263580322266
2327,12,1,6.437751770019531
2328,13,1,6.507277488708496
2329,12,1,6.955592632293701
2330,17,1,7.520776271820068
2331,15,1,6.6450910568237305
2332,11,1,6.533788681030273
2333,15,1,6.476972579956055
2334,16,1,6.171700477600098
2335,16,0,5.831882476806641
2336,14,0,6.809039115905762
2337,12,0,5.860786437988281
2338,12,0,6.652863025665283
2339,12,0,6.551080226898193
2340,16,0,6.383506774902344
2341,12,0,6.606650352478027
2342,12,0,6.278521537780762
2343,16,0,6.03308629989624
2344,18,0,7.239932537078857
2345,12,0,6.306275367736816
2346,11,1,6.48768424987793
2347,12,1,6.349139213562012
2348,13,1,6.436150550842285
2349,16,1,6.091310024261475
2350,15,1,6.357842445373535
2351,13,1,6.291569232940674
2352,15,1,6.734591484069824
2353,14,0,6.58479118347168
2354,13,0,6.322565078735352
2355,13,0,5.811141014099121
2356,15,0,6.234410762786865
2357,12,0,6.357842445373535
2358,12,0,6.236369609832764
2359,15,1,5.739792823791504
2360,12,1,6.357842445373535
2361,12,1,6.507277488708496
2362,12,1,6.447305679321289
2363,16,1,6.50128984451294
2364,14,1,5.991464614868164
2365,11,1,5.393627643585205
2366,13,1,6.357842445373535
2367,13,1,6.047372341156006
2368,16,1,6.472346305847168
2369,15,1,5.843544483184815
2370,16,1,6.733401775360107
2371,15,1,6.437751770019531
2372,9,1,6.907755374908447
2373,16,1,6.823286056518555
2374,12,1,6.593044757843018
2375,12,1,6.104793071746826
2376,14,1,6.18001651763916
2377,12,1,6.018593311309815
2378,14,1,6.785587787628174
2379,14,0,5.857933044433594
2380,17,0,6.214608192443848
2381,15,0,6.5971455574035645
2382,13,0,6.129050254821777
2383,16,0,6.580639362335205
2384,15,0,6.5496506690979
2385,14,0,6.665683746337891
2386,16,0,6.829793930053711
2387,14,0,6.107022762298584
2388,15,0,5.783825397491455
2389,13,0,6.526494979858398
2390,16,0,6.257667541503906
2391,18,0,6.152732849121094
2392,12,0,6.293419361114502
2393,14,0,6.747586727142334
2394,12,0,5.991464614868164
2395,18,0,6.30444860458374
2396,16,0,6.357842445373535
2397,11,0,5.703782558441162
2398,16,0,6.973543167114258
2399,12,0,6.580639362335205
2400,17,0,6.511745452880859
2401,17,0,6.605298042297363
2402,12,0,7.298445224761963
2403,17,0,6.774223804473877
2404,12,0,6.802394866943359
2405,13,0,6.685861110687256
2406,13,0,6.309918403625488
2407,10,0,6.3543701171875
2408,12,0,6.291569232940674
2409,16,0,6.672032833099365
2410,14,0,6.541029930114746
2411,16,0,5.521461009979248
2412,17,0,6.03308629989624
2413,9,0,6.453625202178955
2414,12,0,6.023447513580322
2415,12,0,5.703782558441162
2416,17,0,6.340359210968018
2417,16,0,6.463029384613037
2418,13,0,5.8749308586120605
2419,12,0,5.991464614868164
2420,12,0,6.023447513580322
2421,14,0,6.274762153625488
2422,16,0,6.453625202178955
2423,14,0,4.969813346862793
2424,14,0,6.309918403625488
2425,12,0,6.186208724975586
2426,17,0,6.393590927124023
2427,14,0,6.135564804077148
2428,16,0,6.699500560760498
2429,12,0,6.437751770019531
2430,12,0,6.949856281280518
2431,16,0,6.684611797332764
2432,16,0,6.699500560760498
2433,17,0,6.070737838745117
2434,17,0,6.621405601501465
2435,14,0,5.683579921722412
2436,12,1,6.056784152984619
2437,12,1,6.551080226898193
2438,16,1,5.648974418640137
2439,14,1,6.295266151428223
2440,12,1,6.173786163330078
2441,16,1,5.93489408493042
2442,16,1,6.230481624603272
2443,12,1,6.214608192443848
2444,12,1,6.583409309387207
2445,12,1,5.393627643585205
2446,15,1,6.1633148193359375
2447,13,1,7.091742038726807
2448,13,1,5.991464614868164
2449,16,1,6.398594856262207
2450,12,1,6.175867080688477
2451,16,1,6.551080226898193
2452,12,1,6.6450910568237305
2453,14,1,6.270988464355469
2454,16,1,6.10924768447876
2455,10,1,6.333279609680176
2456,13,1,6.475432872772217
2457,8,1,6.152732849121094
2458,16,1,5.616771221160889
2459,16,1,6.577861309051514
2460,12,1,6.986566543579102
2461,16,1,6.511745452880859
2462,18,0,5.857933044433594
2463,14,0,6.6450910568237305
2464,12,0,6.476972579956055
2465,9,0,6.621405601501465
2466,10,0,5.8749308586120605
2467,9,0,5.521461009979248
2468,12,0,5.993961334228516
2469,11,0,6.052089214324951
2470,9,0,5.659482002258301
2471,13,0,5.733341217041016
2472,14,0,6.359573841094971
2473,16,0,6.082219123840332
2474,12,0,6.10924768447876
2475,17,0,5.153291702270508
2476,16,0,6.270988464355469
2477,12,0,6.177944183349609
2478,12,0,6.725033760070801
2479,12,0,5.560681819915772
2480,12,0,5.631211757659912
2481,13,0,5.857933044433594
2482,11,0,4.976733684539795
2483,10,0,5.438079357147217
2484,15,0,6.10924768447876
2485,16,0,5.953243255615234
2486,17,0,6.705638885498047
2487,16,0,6.869014263153076
2488,13,0,6.011267185211182
2489,16,0,6.26530122756958
2490,13,0,6.359573841094971
2491,14,0,6.4297194480896
2492,12,1,5.438079357147217
2493,11,1,6.363028049468994
2494,18,1,7.051855564117432
2495,12,1,5.940171241760254
2496,16,1,6.42324686050415
2497,12,1,6.10924768447876
2498,12,1,6.052089214324951
2499,12,1,6.214608192443848
2500,12,1,6.569481372833252
2501,12,1,6.620073318481445
2502,15,1,5.777652263641357
2503,13,1,6.945051193237305
2504,16,1,6.196444034576416
2505,13,1,6.263398170471191
2506,11,1,5.961005210876465
2507,10,1,6.131226539611816
2508,15,1,5.991464614868164
2509,15,1,6.602587699890137
2510,14,1,6.395261764526367
2511,18,0,7.030857563018799
2512,14,1,6.398594856262207
2513,10,1,5.697093486785889
2514,12,1,5.459585666656494
2515,13,1,5.393627643585205
2516,8,1,6.546785354614258
2517,9,1,6.295266151428223
2518,12,1,5.521461009979248
2519,16,1,5.991464614868164
2520,15,1,6.047372341156006
2521,12,1,5.6698808670043945
2522,10,1,5.509388446807861
2523,13,1,5.940171241760254
2524,12,1,6.486160755157471
2525,12,1,6.566672325134277
2526,14,1,6.175867080688477
2527,16,1,6.463029384613037
2528,12,1,6.390240669250488
2529,7,1,6.359573841094971
2530,16,0,6.519147396087647
2531,16,0,7.33823823928833
2532,12,0,6.756932258605957
2533,18,0,6.280395984649658
2534,12,0,5.730099678039551
2535,14,0,6.396929740905762
2536,8,0,6.437751770019531
2537,13,0,6.291569232940674
2538,13,0,5.840641498565674
2539,12,0,6.214608192443848
2540,11,0,5.7683210372924805
2541,18,0,5.93489408493042
2542,15,0,5.2364420890808105
2543,9,0,5.123963832855225
2544,2,0,5.521461009979248
2545,3,0,5.247024059295654
2546,12,0,6.907755374908447
2547,12,0,6.335054397583008
2548,9,0,6.436150550842285
2549,12,0,6.570882797241211
2550,12,0,6.287858486175537
2551,13,0,5.87211799621582
2552,12,0,5.480638980865479
2553,12,0,6.035481452941895
2554,13,1,6.933423042297363
2555,17,1,5.686975479125977
2556,12,1,6.309918403625488
2557,12,1,6.287858486175537
2558,5,1,5.857933044433594
2559,12,1,6.566672325134277
2560,12,1,5.433722019195557
2561,12,1,5.393627643585205
2562,12,1,5.736572265625
2563,12,1,5.7683210372924805
2564,12,1,5.713732719421387
2565,13,1,6.10924768447876
2566,12,1,6.624065399169922
2567,12,1,6.082219123840332
2568,11,1,5.783825397491455
2569,16,1,6.7405195236206055
2570,14,1,5.746203422546387
2571,13,1,6.171700477600098
2572,12,1,6.06145715713501
2573,14,1,6.194405555725098
2574,12,1,5.888877868652344
2575,14,1,5.991464614868164
2576,12,1,6.047372341156006
2577,12,1,5.739792823791504
2578,11,1,5.602118968963623
2579,18,1,5.953243255615234
2580,16,1,6.270988464355469
2581,11,1,6.551080226898193
2582,10,1,5.9427995681762695
2583,12,1,6.142037391662598
2584,10,1,5.991464614868164
2585,10,1,6.120297431945801
2586,12,0,5.560681819915772
2587,13,0,6.558197975158691
2588,13,0,6.03308629989624
2589,11,0,5.521461009979248
2590,12,0,6.131226539611816
2591,8,0,5.783825397491455
2592,9,0,5.616771221160889
2593,12,0,5.783825397491455
2594,15,0,5.703782558441162
2595,8,0,5.521461009979248
2596,12,0,5.662960529327393
2597,13,0,6.309918403625488
2598,12,0,6.06145715713501
2599,8,0,5.926926136016846
2600,9,0,6.357842445373535
2601,13,0,6.274762153625488
2602,12,0,5.521461009979248
2603,12,0,6.086774826049805
2604,12,0,6.124683380126953
2605,12,0,6.082219123840332
2606,12,0,6.309918403625488
2607,16,0,6.476972579956055
2608,11,0,6.047372341156006
2609,13,0,6.040254592895508
2610,14,0,5.2983174324035645
2611,8,0,5.991464614868164
2612,9,0,5.703782558441162
2613,12,0,6.570882797241211
2614,12,0,5.986452102661133
2615,9,0,5.986452102661133
2616,16,0,6.598508834838867
2617,12,0,6.533788681030273
2618,6,0,5.356586456298828
2619,12,0,6.120297431945801
2620,15,0,5.857933044433594
2621,16,0,6.357842445373535
2622,16,0,6.5496506690979
2623,16,0,5.926926136016846
2624,13,0,5.926926136016846
2625,12,0,5.897153854370117
2626,12,0,5.393627643585205
2627,16,0,6.431331157684326
2628,11,0,5.926926136016846
2629,16,0,5.831882476806641
2630,16,0,5.940171241760254
2631,11,0,5.560681819915772
2632,8,0,6.192362308502197
2633,11,0,6.070737838745117
2634,11,0,5.899897575378418
2635,14,0,5.549076080322266
2636,14,0,6.240275859832764
2637,15,0,5.662960529327393
2638,18,0,6.763885021209717
2639,12,0,6.070737838745117
2640,1,0,6.214608192443848
2641,16,0,6.306275367736816
2642,12,0,5.991464614868164
2643,9,0,6.070737838745117
2644,13,0,5.926926136016846
2645,12,0,6.30444860458374
2646,12,0,5.926926136016846
2647,14,0,6.214608192443848
2648,16,0,5.87211799621582
2649,12,0,6.396929740905762
2650,12,0,6.476972579956055
2651,12,0,6.742880821228027
2652,12,0,5.783825397491455
2653,12,1,5.666426658630371
2654,14,1,6.124683380126953
2655,14,1,6.566672325134277
2656,13,1,6.023447513580322
2657,16,1,6.475432872772217
2658,13,1,6.450470447540283
2659,16,1,6.580639362335205
2660,12,1,6.816735744476318
2661,13,1,5.926926136016846
2662,18,1,6.383506774902344
2663,16,0,6.638567924499512
2664,12,0,6.214608192443848
2665,11,0,5.616771221160889
2666,10,0,5.560681819915772
2667,16,0,6.869014263153076
2668,12,0,6.437751770019531
2669,12,0,5.80814266204834
2670,12,0,6.437751770019531
2671,10,0,5.521461009979248
2672,12,0,5.883322238922119
2673,12,0,6.309918403625488
2674,12,0,5.998936653137207
2675,11,0,6.1377272605896
2676,12,0,5.981414318084717
2677,12,0,5.627621173858643
2678,14,0,5.991464614868164
2679,16,0,6.028278350830078
2680,12,0,6.135564804077148
2681,18,0,7.273786544799805
2682,4,0,4.828313827514648
2683,10,0,5.2983174324035645
2684,10,0,5.703782558441162
2685,10,0,6.255750179290772
2686,13,0,5.58349609375
2687,11,0,5.783825397491455
2688,9,0,5.857933044433594
2689,9,0,5.828945636749268
2690,13,0,6.437751770019531
2691,10,0,5.365975856781006
2692,12,0,6.533788681030273
2693,8,0,5.616771221160889
2694,10,0,6.124683380126953
2695,12,0,6.421622276306152
2696,16,0,6.595780372619629
2697,12,0,5.09375
2698,8,0,5.560681819915772
2699,11,0,6.198478698730469
2700,12,0,6.3543701171875
2701,12,0,6.234410762786865
2702,8,0,6.336825847625732
2703,9,0,6.244166851043701
2704,8,0,6.154858112335205
2705,13,0,5.8141303062438965
2706,12,0,6.175867080688477
2707,12,0,6.464588165283203
2708,10,0,6.35088586807251
2709,6,0,5.752572536468506
2710,11,0,5.886104106903076
2711,12,0,5.826000213623047
2712,13,0,5.991464614868164
2713,15,0,5.703782558441162
2714,10,0,6.363028049468994
2715,14,0,5.771440982818604
2716,12,0,6.1633148193359375
2717,7,0,6.098074436187744
2718,6,0,5.703782558441162
2719,10,0,5.529428958892822
2720,12,0,6.03787088394165
2721,6,0,5.758901596069336
2722,16,0,6.3153581619262695
2723,18,0,6.580639362335205
2724,13,0,6.591673851013184
2725,12,0,5.749392986297607
2726,9,0,5.393627643585205
2727,8,1,5.459585666656494
2728,9,1,5.80814266204834
2729,11,1,5.80814266204834
2730,11,1,5.80814266204834
2731,12,1,5.940171241760254
2732,12,1,5.966146945953369
2733,5,1,5.521461009979248
2734,17,1,6.511745452880859
2735,16,1,6.18001651763916
2736,16,1,6.6450910568237305
2737,4,1,5.783825397491455
2738,11,1,6.142037391662598
2739,14,1,5.857933044433594
2740,12,1,5.926926136016846
2741,5,1,5.703782558441162
2742,16,1,6.1633148193359375
2743,12,1,6.269096374511719
2744,10,1,6.240275859832764
2745,12,1,6.098074436187744
2746,11,1,5.579730033874512
2747,12,1,5.560681819915772
2748,9,1,5.762051582336426
2749,12,0,6.439350605010986
2750,11,0,5.991464614868164
2751,14,0,5.93489408493042
2752,16,0,6.6883544921875
2753,16,0,6.102558612823486
2754,15,0,5.765191078186035
2755,8,0,5.993961334228516
2756,9,0,6.082219123840332
2757,10,0,6.03308629989624
2758,10,0,5.926926136016846
2759,16,0,6.42324686050415
2760,12,0,5.869297027587891
2761,18,0,6.052089214324951
2762,12,0,5.579730033874512
2763,14,0,6.054439544677734
2764,12,0,5.521461009979248
2765,17,0,6.32793664932251
2766,12,0,5.666426658630371
2767,16,0,5.973809719085693
2768,12,0,6.357842445373535
2769,17,0,5.846438884735107
2770,16,0,7.156176567077637
2771,17,1,6.762729644775391
2772,14,1,6.023447513580322
2773,6,1,5.41610050201416
2774,14,1,6.001414775848389
2775,12,1,6.580639362335205
2776,12,1,6.357842445373535
2777,12,1,6.214608192443848
2778,12,1,5.521461009979248
2779,12,1,5.0434250831604
2780,12,1,6.006353378295898
2781,12,0,5.857933044433594
2782,12,0,6.135564804077148
2783,10,0,6.214608192443848
2784,16,0,6.7405195236206055
2785,12,0,6.357842445373535
2786,16,0,5.991464614868164
2787,11,0,6.608000755310059
2788,14,0,5.857933044433594
2789,12,0,6.082219123840332
2790,13,0,6.588926315307617
2791,11,0,6.877295970916748
2792,16,0,6.621405601501465
2793,18,0,6.357842445373535
2794,16,0,6.001414775848389
2795,12,0,6.42324686050415
2796,16,0,5.438079357147217
2797,12,0,4.955827236175537
2798,18,0,5.953243255615234
2799,12,0,5.953243255615234
2800,12,0,6.0450053215026855
2801,12,0,6.476972579956055
2802,8,0,5.438079357147217
2803,15,0,6.510258197784424
2804,18,0,5.869297027587891
2805,13,0,5.521461009979248
2806,11,0,5.703782558441162
2807,12,0,5.991464614868164
2808,7,0,5.703782558441162
2809,13,0,6.131226539611816
2810,12,0,6.06842565536499
2811,11,0,5.521461009979248
2812,5,0,5.752572536468506
2813,12,0,6.437751770019531
2814,10,0,6.214608192443848
2815,12,0,5.802118301391602
2816,12,0,6.371612071990967
2817,13,0,5.7683210372924805
2818,11,0,5.703782558441162
2819,16,0,6.603943824768066
2820,12,0,5.953243255615234
2821,13,0,6.463029384613037
2822,5,0,5.783825397491455
2823,12,0,6.006353378295898
2824,6,0,5.703782558441162
2825,7,0,5.1704840660095215
2826,11,0,6.10924768447876
2827,10,0,5.676753997802734
2828,12,0,6.685861110687256
2829,9,0,5.926926136016846
2830,10,0,5.438079357147217
2831,13,0,6.282266616821289
2832,7,0,6.0450053215026855
2833,10,0,5.888877868652344
2834,9,0,5.703782558441162
2835,12,0,6.324358940124512
2836,16,0,6.152732849121094
2837,12,0,6.186208724975586
2838,12,0,6.396929740905762
2839,11,0,5.894402980804443
2840,10,0,5.2983174324035645
2841,8,0,4.955827236175537
2842,12,0,6.104793071746826
2843,11,0,5.703782558441162
2844,12,0,6.559615135192871
2845,12,0,6.280395984649658
2846,13,0,5.560681819915772
2847,12,0,6.514712810516357
2848,7,0,5.560681819915772
2849,10,0,5.703782558441162
2850,16,0,7.102499485015869
2851,17,0,6.357842445373535
2852,14,0,5.521461009979248
2853,10,0,5.976350784301758
2854,8,0,5.616771221160889
